FULL_ADDRE,zon_new,full_zonin,PIN,MAPBLOCKLO,hood,ZIP_CODE,POINT_X,POINT_Y
4209 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00128000B00,49-G-128-B,Central Lawrenceville,15201,-79.956747,40.468072
4209 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00157000000,49-L-157,Central Lawrenceville,15201,-79.955397,40.467032
4209 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00156000000,49-G-156,Central Lawrenceville,15201,-79.956396,40.467931
421 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00127000000,49-L-127,Central Lawrenceville,15201,-79.955884,40.467182
421 52ND ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080D00152000C00,80-D-152-C,Upper Lawrenceville,15201,-79.952918,40.479476
4210 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00121000000,49-G-121,Central Lawrenceville,15201,-79.956856,40.46822
4210 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00254000000,49-L-254,Central Lawrenceville,15201,-79.954615,40.466365
4210 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00330000000,49-F-330,Central Lawrenceville,15201,-79.958231,40.469544
4210 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00132000000,49-L-132,Central Lawrenceville,15201,-79.955428,40.467223
4210 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00189000000,49-L-189,Central Lawrenceville,15201,-79.955151,40.466912
4211 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00351000000,49-F-351,Central Lawrenceville,15201,-79.957852,40.469196
4211 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00093000000,49-G-93,Central Lawrenceville,15201,-79.957013,40.468477
4211 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00176000000,49-B-176,Central Lawrenceville,15201,-79.960613,40.470625
4211 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00222000000,49-L-222,Central Lawrenceville,15201,-79.95474,40.466585
4211 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00129000000,49-G-129,Central Lawrenceville,15201,-79.95671,40.4681
4211 FOSTER ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049B00078000000,49-B-78,Central Lawrenceville,15201,-79.961811,40.471482
4211 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00182000000,49-G-182,Central Lawrenceville,15201,-79.955636,40.467406
4211 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00158000000,49-L-158,Central Lawrenceville,15201,-79.955279,40.467113
4211 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00155000000,49-G-155,Central Lawrenceville,15201,-79.956314,40.467964
4212 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00120000000,49-G-120,Central Lawrenceville,15201,-79.956821,40.468247
4212 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00252000000,49-L-252,Central Lawrenceville,15201,-79.954549,40.466372
4212 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00329000000,49-F-329,Central Lawrenceville,15201,-79.958167,40.46958
4212 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00132000000,49-L-132,Central Lawrenceville,15201,-79.955382,40.467257
4212 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00188000000,49-L-188,Central Lawrenceville,15201,-79.955123,40.466931
4213 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00352000000,49-F-352,Central Lawrenceville,15201,-79.957838,40.469247
4213 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00094000000,49-G-94,Central Lawrenceville,15201,-79.956958,40.468522
4213 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00177000000,49-B-177,Central Lawrenceville,15201,-79.960573,40.470671
4213 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00223000000,49-L-223,Central Lawrenceville,15201,-79.954656,40.466586
4213 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00130000000,49-G-130,Central Lawrenceville,15201,-79.956671,40.468127
4213 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00183000000,49-G-183,Central Lawrenceville,15201,-79.955569,40.467441
4213 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00159000000,49-L-159,Central Lawrenceville,15201,-79.955235,40.467145
4213 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00154000000,49-G-154,Central Lawrenceville,15201,-79.956263,40.468016
4214 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00076000000,49-G-76,Central Lawrenceville,15201,-79.957516,40.469113
4214 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00119000000,49-G-119,Central Lawrenceville,15201,-79.956766,40.468285
4214 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00251000000,49-L-251,Central Lawrenceville,15201,-79.954511,40.466381
4214 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00328000000,49-F-328,Central Lawrenceville,15201,-79.958126,40.469628
4214 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00132000000,49-L-132,Central Lawrenceville,15201,-79.955339,40.46729
4214 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00187000000,49-L-187,Central Lawrenceville,15201,-79.955093,40.466953
4214 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00168000000,49-G-168,Central Lawrenceville,15201,-79.956003,40.467739
4215 1/2 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00186000000,49-G-186,Central Lawrenceville,15201,-79.955407,40.467545
4215 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00353000000,49-F-353,Central Lawrenceville,15201,-79.957769,40.469266
4215 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00095000000,49-G-95,Central Lawrenceville,15201,-79.956887,40.468561
4215 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00224000000,49-L-224,Central Lawrenceville,15201,-79.95461,40.466592
4215 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00130000A00,49-G-130-A,Central Lawrenceville,15201,-79.956637,40.468153
4215 GARWOOD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00185000A00,49-G-185-A,Central Lawrenceville,15201,-79.955606,40.467662
4215 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00185000000,49-G-185,Central Lawrenceville,15201,-79.955474,40.467525
4215 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00159000A00,49-L-159-A,Central Lawrenceville,15201,-79.955194,40.467176
4215 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00153000000,49-G-153,Central Lawrenceville,15201,-79.956209,40.468069
4216 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00118000000,49-G-118,Central Lawrenceville,15201,-79.956735,40.468308
4216 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00250000000,49-L-250,Central Lawrenceville,15201,-79.954466,40.466389
4216 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00327000000,49-F-327,Central Lawrenceville,15201,-79.958067,40.469672
4216 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00132000000,49-L-132,Central Lawrenceville,15201,-79.955292,40.467324
4216 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00187000A00,49-L-187-A,Central Lawrenceville,15201,-79.955062,40.466978
4216 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00169000000,49-G-169,Central Lawrenceville,15201,-79.955936,40.467778
4217 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00049000000,49-G-49,Central Lawrenceville,15201,-79.957697,40.469296
4217 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00096000000,49-G-96,Central Lawrenceville,15201,-79.956794,40.468618
4217 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00225000000,49-L-225,Central Lawrenceville,15201,-79.954558,40.4666
4217 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00130000B00,49-G-130-B,Central Lawrenceville,15201,-79.956599,40.468181
4217 GARDEN WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00249000000,49-L-249,Central Lawrenceville,15201,-79.954355,40.466239
4217 GARWOOD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00187000B00,49-G-187-B,Central Lawrenceville,15201,-79.955541,40.467704
4217 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00187000A00,49-G-187-A,Central Lawrenceville,15201,-79.955369,40.46757
4217 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00160000000,49-L-160,Central Lawrenceville,15201,-79.955151,40.467206
4217 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00152000000,49-G-152,Central Lawrenceville,15201,-79.956131,40.468104
4218 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00117000000,49-G-117,Central Lawrenceville,15201,-79.956693,40.468343
4218 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00249000000,49-L-249,Central Lawrenceville,15201,-79.954409,40.466403
4218 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00193000000,49-G-193,Central Lawrenceville,15201,-79.955242,40.467373
4218 KELLER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00183000000,49-L-183,Central Lawrenceville,15201,-79.954579,40.466936
4218 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00186000000,49-L-186,Central Lawrenceville,15201,-79.954989,40.467003
4218 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00170000000,49-G-170,Central Lawrenceville,15201,-79.955881,40.467827
4219 BESSEMER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00050000000,49-G-50,Central Lawrenceville,15201,-79.957638,40.46934
4219 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00226000000,49-L-226,Central Lawrenceville,15201,-79.954489,40.466608
4219 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00131000A00,49-G-131-A,Central Lawrenceville,15201,-79.956555,40.468216
4219 GARWOOD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00187000C00,49-G-187-C,Central Lawrenceville,15201,-79.955498,40.467735
4219 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00187000000,49-G-187,Central Lawrenceville,15201,-79.955312,40.467611
4219 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00161000000,49-L-161,Central Lawrenceville,15201,-79.955114,40.467233
4219 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00151000000,49-G-151,Central Lawrenceville,15201,-79.95606,40.468146
4220 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00116000A00,49-G-116-A,Central Lawrenceville,15201,-79.95666,40.468367
4220 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00248000000,49-L-248,Central Lawrenceville,15201,-79.954352,40.466404
4220 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00194000000,49-G-194,Central Lawrenceville,15201,-79.955202,40.467403
4220 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00185000000,49-L-185,Central Lawrenceville,15201,-79.954955,40.467055
4220 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00171000000,49-G-171,Central Lawrenceville,15201,-79.955821,40.467876
4221 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00098000000,49-G-98,Central Lawrenceville,15201,-79.956727,40.468701
4221 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00228000000,49-L-228,Central Lawrenceville,15201,-79.954417,40.466623
4221 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00133000000,49-G-133,Central Lawrenceville,15201,-79.956522,40.468239
4221 PENN AVE,EMI,EDUCATIONAL/MEDICAL INSTITUTION,0049L00294000000,49-L-294,Central Lawrenceville,15224,-79.953993,40.466046
4221 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00162000000,49-L-162,Central Lawrenceville,15201,-79.955077,40.467261
4221 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00150000000,49-G-150,Central Lawrenceville,15201,-79.956002,40.468201
4222 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00116000000,49-G-116,Central Lawrenceville,15201,-79.956616,40.468391
4222 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00247000000,49-L-247,Central Lawrenceville,15201,-79.95428,40.466414
4222 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00223000000,49-G-223,Central Lawrenceville,15201,-79.95515,40.467438
4222 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00184000000,49-L-184,Central Lawrenceville,15201,-79.954863,40.467077
4222 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00172000000,49-G-172,Central Lawrenceville,15201,-79.955753,40.467921
4223 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00099000000,49-G-99,Central Lawrenceville,15201,-79.956655,40.468741
4223 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00229000000,49-L-229,Central Lawrenceville,15201,-79.954341,40.466638
4223 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00134000000,49-G-134,Central Lawrenceville,15201,-79.956484,40.468267
4223 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00192000000,49-G-192,Central Lawrenceville,15201,-79.955021,40.467811
4223 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00163000000,49-L-163,Central Lawrenceville,15201,-79.955037,40.467289
4223 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00149000000,49-G-149,Central Lawrenceville,15201,-79.95592,40.468234
4224 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00115000000,49-G-115,Central Lawrenceville,15201,-79.956586,40.468414
4224 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00246000000,49-L-246,Central Lawrenceville,15201,-79.954204,40.466448
4224 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00221000000,49-G-221,Central Lawrenceville,15201,-79.955116,40.467469
4224 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00183000A00,49-L-183-A,Central Lawrenceville,15201,-79.954796,40.467132
4224 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00173000000,49-G-173,Central Lawrenceville,15201,-79.955697,40.467968
4225 1/2 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00230000000,49-L-230,Central Lawrenceville,15201,-79.954282,40.466853
4225 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00230000000,49-L-230,Central Lawrenceville,15201,-79.954271,40.466648
4225 CALVIN ST APT 1,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00230000000,49-L-230,Central Lawrenceville,15201,-79.954271,40.466648
4225 CALVIN ST APT 2,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00230000000,49-L-230,Central Lawrenceville,15201,-79.954271,40.466648
4225 CALVIN ST REAR,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00230000000,49-L-230,Central Lawrenceville,15201,-79.95433,40.466846
4225 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00134000A00,49-G-134-A,Central Lawrenceville,15201,-79.956449,40.468294
4225 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00192000000,49-G-192,Central Lawrenceville,15201,-79.955057,40.467757
4225 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00202000000,49-G-202,Central Lawrenceville,15201,-79.954997,40.46732
4225 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00147000A00,49-G-147-A,Central Lawrenceville,15201,-79.955856,40.468287
4226 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00114000000,49-G-114,Central Lawrenceville,15201,-79.956551,40.468441
4226 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00182000000,49-L-182,Central Lawrenceville,15201,-79.954747,40.467187
4226 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00174000000,49-G-174,Central Lawrenceville,15201,-79.955618,40.468005
4227 CALVIN ST REAR,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00230000000,49-L-230,Central Lawrenceville,15201,-79.954212,40.466866
4227 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00134000B00,49-G-134-B,Central Lawrenceville,15201,-79.956416,40.468317
4227 KELLER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00180000000,49-L-180,Central Lawrenceville,15201,-79.954502,40.466979
4227 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00203000000,49-G-203,Central Lawrenceville,15201,-79.954947,40.467356
4227 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00147000000,49-G-147,Central Lawrenceville,15201,-79.955789,40.468337
4228 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00113000000,49-G-113,Central Lawrenceville,15201,-79.956513,40.468468
4228 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00181000000,49-L-181,Central Lawrenceville,15201,-79.954724,40.467216
4228 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00175000000,49-G-175,Central Lawrenceville,15201,-79.955563,40.468056
4229 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00134000C00,49-G-134-C,Central Lawrenceville,15201,-79.956383,40.468343
4229 POST ST,EMI,EDUCATIONAL/MEDICAL INSTITUTION,0049G00200000000,49-G-200,Central Lawrenceville,15201,-79.954724,40.467508
4229 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00148000000,49-G-148,Central Lawrenceville,15201,-79.955731,40.468392
4230 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00112000000,49-G-112,Central Lawrenceville,15201,-79.956481,40.468494
4230 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00164000000,49-L-164,Central Lawrenceville,15201,-79.954602,40.467285
4230 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00176000000,49-G-176,Central Lawrenceville,15201,-79.955508,40.468108
4231 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00135000000,49-G-135,Central Lawrenceville,15201,-79.956342,40.468373
4232 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00111000000,49-G-111,Central Lawrenceville,15201,-79.956445,40.468519
4232 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00165000000,49-L-165,Central Lawrenceville,15201,-79.954566,40.467312
4232 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00177000000,49-G-177,Central Lawrenceville,15201,-79.955431,40.468143
4233 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00136000000,49-G-136,Central Lawrenceville,15201,-79.956298,40.468405
4234 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00110000000,49-G-110,Central Lawrenceville,15201,-79.956407,40.468547
4235 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00137000000,49-G-137,Central Lawrenceville,15201,-79.956266,40.468428
4236 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00109000000,49-G-109,Central Lawrenceville,15201,-79.956372,40.468575
4237 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00138000000,49-G-138,Central Lawrenceville,15201,-79.956231,40.468455
4238 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00108000000,49-G-108,Central Lawrenceville,15201,-79.956334,40.468602
4239 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00139000000,49-G-139,Central Lawrenceville,15201,-79.956197,40.46848
4241 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00140000000,49-G-140,Central Lawrenceville,15201,-79.956161,40.468506
4243 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00141000000,49-G-141,Central Lawrenceville,15201,-79.956126,40.468533
4245 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00142000000,49-G-142,Central Lawrenceville,15201,-79.956087,40.468562
426 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00116000000,49-L-116,Central Lawrenceville,15201,-79.956112,40.467014
428 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00138000000,49-L-138,Central Lawrenceville,15201,-79.955892,40.466905
43 33RD ST,RIV-IMU,RIVERFRONT INDUSTRIAL MIXED USE,0048R00050000000,48-R-50,Lower Lawrenceville,15201,-79.971344,40.464762
4300 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00236000000,49-B-236,Central Lawrenceville,15201,-79.960114,40.470614
4301 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049B00309000000,49-B-309,Central Lawrenceville,15201,-79.958372,40.46976
4302 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00235000000,49-B-235,Central Lawrenceville,15201,-79.960074,40.470673
4303 DAVISON ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049B00310000000,49-B-310,Central Lawrenceville,15201,-79.958293,40.469829
4304 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00234000000,49-B-234,Central Lawrenceville,15201,-79.960035,40.470734
4305 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00178000000,49-B-178,Central Lawrenceville,15201,-79.960373,40.470919
4306 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049B00233000000,49-B-233,Central Lawrenceville,15201,-79.959999,40.470791
4307 WILLOW ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0080N00062000000,80-N-62,Central Lawrenceville,15201,-79.962766,40.4727
4308 FOSTER ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049B00067000000,49-B-67,Central Lawrenceville,15201,-79.961362,40.471579
